# Config: example.ini
# Date: Mon Jul  6 16:51:14 2015
# Center: 1544571000.0
# Span: 150000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
1850.000	1544581800.0	1544594850.0	-13050.0
1855.000	1544579100.0	1544594925.0	-15825.0
1860.000	1544576325.0	1544594925.0	-18600.0
1865.000	1544573100.0	1544595300.0	-22200.0
1870.000	1544571150.0	1544595225.0	-24075.0
1875.000	1544569950.0	1544595300.0	-25350.0
1880.000	1544570100.0	1544595900.0	-25800.0
1885.000	1544571150.0	1544595900.0	-24750.0
1890.000	1544572875.0	1544596050.0	-23175.0
1895.000	1544575650.0	1544596050.0	-20400.0
1900.000	1544579025.0	1544596050.0	-17025.0
1905.000	1544582175.0	1544596125.0	-13950.0
1910.000	1544584725.0	1544596350.0	-11625.0
1915.000	1544586900.0	1544596800.0	-9900.0
1920.000	1544588625.0	1544596800.0	-8175.0
1925.000	1544589900.0	1544597025.0	-7125.0
1930.000	1544590500.0	1544596950.0	-6450.0
1935.000	1544591400.0	1544597400.0	-6000.0
1940.000	1544591775.0	1544597325.0	-5550.0
1945.000	1544592225.0	1544597325.0	-5100.0
1950.000	1544592225.0	1544597550.0	-5325.0
1955.000	1544592525.0	1544597850.0	-5325.0
1960.000	1544591925.0	1544598000.0	-6075.0
1965.000	1544591475.0	1544598000.0	-6525.0
1970.000	1544591325.0	1544598225.0	-6900.0
1975.000	1544590650.0	1544598225.0	-7575.0
1980.000	1544589900.0	1544599050.0	-9150.0
1985.000	1544589375.0	1544598750.0	-9375.0
1990.000	1544589300.0	1544599050.0	-9750.0
1995.000	1544588625.0	1544598825.0	-10200.0
2000.000	1544587950.0	1544599050.0	-11100.0
2005.000	1544587875.0	1544599050.0	-11175.0
2010.000	1544587950.0	1544599425.0	-11475.0
2015.000	1544587950.0	1544599575.0	-11625.0
2020.000	1544588475.0	1544600100.0	-11625.0
2025.000	1544589000.0	1544599875.0	-10875.0
2030.000	1544589900.0	1544599875.0	-9975.0
2035.000	1544590650.0	1544600325.0	-9675.0
2040.000	1544591775.0	1544600625.0	-8850.0
2045.000	1544592750.0	1544600925.0	-8175.0
2050.000	1544594175.0	1544600925.0	-6750.0
2055.000	1544595300.0	1544601075.0	-5775.0
2060.000	1544596575.0	1544601225.0	-4650.0
2065.000	1544598000.0	1544601225.0	-3225.0
2070.000	1544598750.0	1544601450.0	-2700.0
2075.000	1544599575.0	1544601975.0	-2400.0
2080.000	1544600100.0	1544602050.0	-1950.0
2085.000	1544600925.0	1544602050.0	-1125.0
2090.000	1544601150.0	1544601975.0	-825.0
2095.000	1544601975.0	1544602200.0	-225.0
2100.000	1544602050.0	1544602350.0	-300.0
2105.000	1544602350.0	1544602350.0	0.0
2110.000	1544602650.0	1544602725.0	-75.0
2115.000	1544602575.0	1544602875.0	-300.0
2120.000	1544603175.0	1544603175.0	0.0
2125.000	1544603175.0	1544603175.0	0.0
2130.000	1544603475.0	1544603175.0	300.0
2135.000	1544603850.0	1544603700.0	150.0
2140.000	1544603775.0	1544603775.0	0.0
2145.000	1544603850.0	1544604150.0	-300.0
2150.000	1544604150.0	1544604150.0	0.0
2155.000	1544604075.0	1544604150.0	-75.0
2160.000	1544604375.0	1544604375.0	0.0
2165.000	1544604975.0	1544604600.0	375.0
