# Config: example.ini
# Date: Thu Jul  2 17:14:17 2015
# Center: 1375397900.0
# Span: 150000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
1725.000	1375395200.0	1375407425.0	-12225.0
1730.000	1375393925.0	1375407425.0	-13500.0
1735.000	1375392800.0	1375407425.0	-14625.0
1740.000	1375392125.0	1375407425.0	-15300.0
1745.000	1375392125.0	1375407425.0	-15300.0
1750.000	1375392350.0	1375407200.0	-14850.0
1755.000	1375393100.0	1375407425.0	-14325.0
1760.000	1375394000.0	1375407200.0	-13200.0
1765.000	1375395350.0	1375407200.0	-11850.0
1770.000	1375396625.0	1375407200.0	-10575.0
1775.000	1375398050.0	1375407425.0	-9375.0
1780.000	1375399400.0	1375407200.0	-7800.0
1785.000	1375400600.0	1375407200.0	-6600.0
1790.000	1375401725.0	1375407200.0	-5475.0
1795.000	1375402850.0	1375407200.0	-4350.0
1800.000	1375403525.0	1375407200.0	-3675.0
1805.000	1375404500.0	1375407200.0	-2700.0
1810.000	1375405025.0	1375407200.0	-2175.0
1815.000	1375405400.0	1375407200.0	-1800.0
1820.000	1375405625.0	1375407200.0	-1575.0
1825.000	1375406000.0	1375407200.0	-1200.0
1830.000	1375406300.0	1375407200.0	-900.0
1835.000	1375406300.0	1375407200.0	-900.0
1840.000	1375406300.0	1375407200.0	-900.0
1845.000	1375406525.0	1375407200.0	-675.0
1850.000	1375406525.0	1375407200.0	-675.0
1855.000	1375406525.0	1375407200.0	-675.0
1860.000	1375406300.0	1375407200.0	-900.0
1865.000	1375406300.0	1375407200.0	-900.0
1870.000	1375406300.0	1375407200.0	-900.0
1875.000	1375406000.0	1375407200.0	-1200.0
1880.000	1375405775.0	1375407200.0	-1425.0
1885.000	1375405625.0	1375407200.0	-1575.0
1890.000	1375405625.0	1375407200.0	-1575.0
1895.000	1375405400.0	1375407200.0	-1800.0
1900.000	1375404950.0	1375407200.0	-2250.0
1905.000	1375404725.0	1375407200.0	-2475.0
1910.000	1375404500.0	1375407200.0	-2700.0
1915.000	1375404500.0	1375407200.0	-2700.0
1920.000	1375404350.0	1375407200.0	-2850.0
1925.000	1375404125.0	1375407200.0	-3075.0
1930.000	1375404125.0	1375407200.0	-3075.0
1935.000	1375404350.0	1375407200.0	-2850.0
1940.000	1375404500.0	1375407050.0	-2550.0
1945.000	1375404575.0	1375407200.0	-2625.0
1950.000	1375405025.0	1375407200.0	-2175.0
