# Config: example.ini
# Date: Wed Jun 24 16:02:51 2015
# Center: 1459920750.0
# Span: 200000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
1820.000	1459928450.0	1459932250.0	-3800.0
1825.000	1459928150.0	1459932250.0	-4100.0
1830.000	1459927750.0	1459932250.0	-4500.0
1835.000	1459927450.0	1459932250.0	-4800.0
1840.000	1459926750.0	1459932650.0	-5900.0
1845.000	1459925850.0	1459932250.0	-6400.0
1850.000	1459924350.0	1459932650.0	-8300.0
1855.000	1459923050.0	1459932850.0	-9800.0
1860.000	1459921150.0	1459932750.0	-11600.0
1865.000	1459919150.0	1459932850.0	-13700.0
1870.000	1459916650.0	1459933150.0	-16500.0
1875.000	1459914050.0	1459933150.0	-19100.0
1880.000	1459911550.0	1459933450.0	-21900.0
1885.000	1459909050.0	1459933550.0	-24500.0
1890.000	1459906950.0	1459933550.0	-26600.0
1895.000	1459905150.0	1459933550.0	-28400.0
1900.000	1459903550.0	1459933550.0	-30000.0
1905.000	1459902250.0	1459933550.0	-31300.0
1910.000	1459901350.0	1459933550.0	-32200.0
1915.000	1459901150.0	1459933850.0	-32700.0
1920.000	1459901350.0	1459933850.0	-32500.0
1925.000	1459902150.0	1459934250.0	-32100.0
1930.000	1459903250.0	1459934250.0	-31000.0
1935.000	1459904950.0	1459934450.0	-29500.0
1940.000	1459907150.0	1459934350.0	-27200.0
1945.000	1459909750.0	1459934450.0	-24700.0
1950.000	1459913150.0	1459934650.0	-21500.0
1955.000	1459916250.0	1459934450.0	-18200.0
1960.000	1459919650.0	1459934750.0	-15100.0
1965.000	1459923050.0	1459934750.0	-11700.0
1970.000	1459926450.0	1459934950.0	-8500.0
1975.000	1459929250.0	1459935150.0	-5900.0
1980.000	1459931950.0	1459935150.0	-3200.0
1985.000	1459933550.0	1459934950.0	-1400.0
1990.000	1459934750.0	1459935250.0	-500.0
1995.000	1459935550.0	1459935250.0	300.0
2000.000	1459935250.0	1459935750.0	-500.0
2005.000	1459934750.0	1459935750.0	-1000.0
2010.000	1459933550.0	1459935650.0	-2100.0
2015.000	1459931950.0	1459935750.0	-3800.0
2020.000	1459929650.0	1459935750.0	-6100.0
2025.000	1459927450.0	1459936250.0	-8800.0
2030.000	1459925150.0	1459936150.0	-11000.0
2035.000	1459923050.0	1459936550.0	-13500.0
2040.000	1459921350.0	1459936550.0	-15200.0
2045.000	1459919650.0	1459936550.0	-16900.0
2050.000	1459918050.0	1459936550.0	-18500.0
2055.000	1459917550.0	1459936550.0	-19000.0
2060.000	1459917150.0	1459936550.0	-19400.0
2065.000	1459917150.0	1459936550.0	-19400.0
2070.000	1459917550.0	1459936550.0	-19000.0
2075.000	1459918450.0	1459937250.0	-18800.0
2080.000	1459919650.0	1459937250.0	-17600.0
2085.000	1459920850.0	1459937150.0	-16300.0
2090.000	1459922550.0	1459937250.0	-14700.0
2095.000	1459924350.0	1459937450.0	-13100.0
2100.000	1459926450.0	1459937750.0	-11300.0
2105.000	1459928150.0	1459937750.0	-9600.0
2110.000	1459930150.0	1459937750.0	-7600.0
2115.000	1459931950.0	1459937750.0	-5800.0
2120.000	1459933050.0	1459937750.0	-4700.0
2125.000	1459934450.0	1459937750.0	-3300.0
2130.000	1459935250.0	1459937750.0	-2500.0
2135.000	1459935750.0	1459937750.0	-2000.0
2140.000	1459936550.0	1459938350.0	-1800.0
2145.000	1459937450.0	1459938250.0	-800.0
2150.000	1459937750.0	1459938450.0	-700.0
2155.000	1459937750.0	1459938650.0	-900.0
2160.000	1459938450.0	1459938650.0	-200.0
2165.000	1459938450.0	1459938650.0	-200.0
